order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_purchase_timestamp_year,order_purchase_timestamp_month,order_purchase_timestamp_day,order_purchase_timestamp_dayofweek,order_purchase_timestamp_quarter,order_purchase_timestamp_is_weekend,delivery_time_days,estimated_delivery_time_days,delivery_time_difference,delivered_on_time,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
order_91,cust_22,shipped,2022-06-14 14:57:17.185929648,2022-06-14 14:57:17.185929648,2022-06-15 14:57:17.185929648,2022-06-19 01:48:32.562814070,2022-06-24 01:48:32.562814070,2022,6,14,1,2,0,4.4522613065326615,9.452261306532662,-5.000000000000001,True,1,prod_18,seller_2,2022-04-08 09:23:28.695652174,169.62,12.33,toys,35,969,7,4030,97,29,19,uniq_22,68860,São Paulo,RJ
order_92,cust_28,delivered,2022-06-16 10:51:15.376884422,2022-06-16 10:51:15.376884422,2022-06-17 10:51:15.376884422,2022-06-20 21:49:44.924623114,2022-06-25 21:49:44.924623114,2022,6,16,3,2,0,4.457286432160787,9.457286432160787,-5.0,True,4,prod_143,seller_36,2022-07-06 06:15:39.130434782,753.03,42.12,toys,11,902,3,621,48,43,30,uniq_28,25298,Belo Horizonte,RJ
order_92,cust_28,delivered,2022-06-16 10:51:15.376884422,2022-06-16 10:51:15.376884422,2022-06-17 10:51:15.376884422,2022-06-20 21:49:44.924623114,2022-06-25 21:49:44.924623114,2022,6,16,3,2,0,4.457286432160787,9.457286432160787,-5.0,True,2,prod_30,seller_34,2022-08-03 06:15:39.130434784,555.77,29.85,electronics,64,147,3,8261,64,38,24,uniq_28,25298,Belo Horizonte,RJ
order_94,cust_74,delivered,2022-06-20 02:39:11.758793970,2022-06-20 02:39:11.758793970,2022-06-21 02:39:11.758793970,2022-06-24 13:52:09.648241206,2022-06-29 13:52:09.648241206,2022,6,20,0,2,0,4.467336683417083,9.467336683417082,-4.999999999999999,True,4,prod_137,seller_46,2022-02-04 02:05:13.043478261,477.34,39.28,furniture,13,786,2,7848,41,37,35,uniq_74,27638,Belo Horizonte,RJ
order_95,cust_78,delivered,2022-06-21 22:33:09.949748744,2022-06-21 22:33:09.949748744,2022-06-22 22:33:09.949748744,2022-06-26 09:53:22.010050250,2022-07-01 09:53:22.010050250,2022,6,21,1,2,0,4.472361809045209,9.472361809045207,-4.999999999999998,True,3,prod_33,seller_45,2022-06-25 07:18:15.652173912,535.56,22.62,clothing,47,388,2,5959,26,6,31,uniq_78,38573,Porto Alegre,SP
order_95,cust_78,delivered,2022-06-21 22:33:09.949748744,2022-06-21 22:33:09.949748744,2022-06-22 22:33:09.949748744,2022-06-26 09:53:22.010050250,2022-07-01 09:53:22.010050250,2022,6,21,1,2,0,4.472361809045209,9.472361809045207,-4.999999999999998,True,3,prod_94,seller_2,2022-12-24 21:54:46.956521740,694.51,90.71,clothing,62,294,4,9180,58,9,38,uniq_78,38573,Porto Alegre,SP
order_96,cust_69,delivered,2022-06-23 18:27:08.140703518,2022-06-23 18:27:08.140703518,2022-06-24 18:27:08.140703518,2022-06-28 05:54:34.371859296,2022-07-03 05:54:34.371859296,2022,6,23,3,2,0,4.477386934673357,9.477386934673357,-5.0,True,3,prod_55,seller_42,2022-01-10 17:44:20.869565217,930.33,30.78,clothing,48,741,3,6246,66,14,47,uniq_69,54622,Brasília,RJ
order_96,cust_69,delivered,2022-06-23 18:27:08.140703518,2022-06-23 18:27:08.140703518,2022-06-24 18:27:08.140703518,2022-06-28 05:54:34.371859296,2022-07-03 05:54:34.371859296,2022,6,23,3,2,0,4.477386934673357,9.477386934673357,-5.0,True,1,prod_30,seller_34,2022-02-21 03:07:49.565217391,190.61,62.36,electronics,64,147,3,8261,64,38,24,uniq_69,54622,Brasília,RJ
order_96,cust_69,delivered,2022-06-23 18:27:08.140703518,2022-06-23 18:27:08.140703518,2022-06-24 18:27:08.140703518,2022-06-28 05:54:34.371859296,2022-07-03 05:54:34.371859296,2022,6,23,3,2,0,4.477386934673357,9.477386934673357,-5.0,True,3,prod_35,seller_27,2022-11-15 22:57:23.478260868,942.85,34.49,clothing,58,138,5,3223,37,22,19,uniq_69,54622,Brasília,RJ
order_98,cust_18,delivered,2022-06-27 10:15:04.522613066,2022-06-27 10:15:04.522613066,2022-06-28 10:15:04.522613066,2022-07-01 21:56:59.095477386,2022-07-06 21:56:59.095477386,2022,6,27,0,2,0,4.48743718592963,9.487437185929629,-4.999999999999999,True,2,prod_30,seller_21,2022-01-03 10:26:05.217391304,247.0,71.67,electronics,64,147,3,8261,64,38,24,uniq_18,73124,Porto Alegre,DF
order_99,cust_53,delivered,2022-06-29 06:09:02.713567840,2022-06-29 06:09:02.713567840,2022-06-30 06:09:02.713567840,2022-07-03 17:58:11.457286432,2022-07-08 17:58:11.457286432,2022,6,29,2,2,0,4.4924623115577775,9.492462311557778,-5.000000000000001,True,2,prod_54,seller_33,2022-07-19 15:39:07.826086956,164.01,68.55,furniture,88,918,4,3429,40,39,14,uniq_53,54926,São Paulo,RJ
order_100,cust_70,delivered,2022-07-01 02:03:00.904522614,2022-07-01 02:03:00.904522614,2022-07-02 02:03:00.904522614,2022-07-05 13:59:23.819095476,2022-07-10 13:59:23.819095476,2022,7,1,4,3,0,4.497487437185902,9.497487437185903,-5.000000000000001,True,3,prod_58,seller_12,2022-04-13 06:15:39.130434782,435.22,59.03,toys,89,826,1,6895,32,25,35,uniq_70,23046,São Paulo,RS
order_100,cust_70,delivered,2022-07-01 02:03:00.904522614,2022-07-01 02:03:00.904522614,2022-07-02 02:03:00.904522614,2022-07-05 13:59:23.819095476,2022-07-10 13:59:23.819095476,2022,7,1,4,3,0,4.497487437185902,9.497487437185903,-5.000000000000001,True,1,prod_136,seller_48,2022-11-19 14:36:31.304347824,596.83,91.22,clothing,87,221,6,7647,11,9,46,uniq_70,23046,São Paulo,RS
order_101,cust_32,delivered,2022-07-02 21:56:59.095477388,2022-07-02 21:56:59.095477388,2022-07-03 21:56:59.095477388,2022-07-07 10:00:36.180904522,2022-07-12 10:00:36.180904522,2022,7,2,5,3,1,4.502512562814051,9.50251256281405,-5.0,True,3,prod_108,seller_19,2022-06-27 17:44:20.869565218,946.16,71.71,books,76,835,3,331,27,19,36,uniq_32,48539,Porto Alegre,MG
order_102,cust_2,delivered,2022-07-04 17:50:57.286432162,2022-07-04 17:50:57.286432162,2022-07-05 17:50:57.286432162,2022-07-09 06:01:48.542713568,2022-07-14 06:01:48.542713568,2022,7,4,0,3,0,4.5075376884421985,9.5075376884422,-5.000000000000002,True,2,prod_86,seller_40,2022-06-21 15:39:07.826086956,311.28,54.04,toys,78,798,5,8871,59,47,21,uniq_2,35934,Brasília,MG
order_102,cust_2,delivered,2022-07-04 17:50:57.286432162,2022-07-04 17:50:57.286432162,2022-07-05 17:50:57.286432162,2022-07-09 06:01:48.542713568,2022-07-14 06:01:48.542713568,2022,7,4,0,3,0,4.5075376884421985,9.5075376884422,-5.000000000000002,True,1,prod_55,seller_5,2022-06-28 22:57:23.478260870,652.69,66.26,clothing,48,741,3,6246,66,14,47,uniq_2,35934,Brasília,MG
order_102,cust_2,delivered,2022-07-04 17:50:57.286432162,2022-07-04 17:50:57.286432162,2022-07-05 17:50:57.286432162,2022-07-09 06:01:48.542713568,2022-07-14 06:01:48.542713568,2022,7,4,0,3,0,4.5075376884421985,9.5075376884422,-5.000000000000002,True,1,prod_98,seller_40,2022-07-03 19:49:33.913043478,704.79,97.93,furniture,72,771,9,2412,82,10,12,uniq_2,35934,Brasília,MG
order_102,cust_2,delivered,2022-07-04 17:50:57.286432162,2022-07-04 17:50:57.286432162,2022-07-05 17:50:57.286432162,2022-07-09 06:01:48.542713568,2022-07-14 06:01:48.542713568,2022,7,4,0,3,0,4.5075376884421985,9.5075376884422,-5.000000000000002,True,3,prod_116,seller_20,2022-09-02 16:41:44.347826088,129.71,73.41,furniture,20,334,9,8909,69,7,21,uniq_2,35934,Brasília,MG
order_102,cust_2,delivered,2022-07-04 17:50:57.286432162,2022-07-04 17:50:57.286432162,2022-07-05 17:50:57.286432162,2022-07-09 06:01:48.542713568,2022-07-14 06:01:48.542713568,2022,7,4,0,3,0,4.5075376884421985,9.5075376884422,-5.000000000000002,True,1,prod_94,seller_26,2022-12-27 08:20:52.173913044,215.98,14.2,clothing,62,294,4,9180,58,9,38,uniq_2,35934,Brasília,MG
order_103,cust_67,delivered,2022-07-06 13:44:55.477386936,2022-07-06 13:44:55.477386936,2022-07-07 13:44:55.477386936,2022-07-11 02:03:00.904522612,2022-07-16 02:03:00.904522612,2022,7,6,2,3,0,4.512562814070324,9.512562814070325,-5.000000000000001,True,2,prod_143,seller_21,2022-04-30 07:18:15.652173912,605.64,20.32,toys,11,902,3,621,48,43,30,uniq_67,22672,Rio de Janeiro,RJ
order_103,cust_67,delivered,2022-07-06 13:44:55.477386936,2022-07-06 13:44:55.477386936,2022-07-07 13:44:55.477386936,2022-07-11 02:03:00.904522612,2022-07-16 02:03:00.904522612,2022,7,6,2,3,0,4.512562814070324,9.512562814070325,-5.000000000000001,True,1,prod_119,seller_18,2022-07-30 14:36:31.304347824,561.28,30.6,books,90,736,5,392,73,16,48,uniq_67,22672,Rio de Janeiro,RJ
order_105,cust_35,shipped,2022-07-10 05:32:51.859296484,2022-07-10 05:32:51.859296484,2022-07-11 05:32:51.859296484,2022-07-14 18:05:25.628140702,2022-07-19 18:05:25.628140702,2022,7,10,6,3,1,4.522613065326597,9.522613065326597,-5.0,True,3,prod_148,seller_13,2022-01-04 15:39:07.826086956,232.18,93.88,clothing,54,957,7,4175,27,20,28,uniq_35,69143,Porto Alegre,MG
order_105,cust_35,shipped,2022-07-10 05:32:51.859296484,2022-07-10 05:32:51.859296484,2022-07-11 05:32:51.859296484,2022-07-14 18:05:25.628140702,2022-07-19 18:05:25.628140702,2022,7,10,6,3,1,4.522613065326597,9.522613065326597,-5.0,True,3,prod_69,seller_27,2022-04-03 12:31:18.260869565,576.63,12.86,furniture,56,282,5,4940,67,15,30,uniq_35,69143,Porto Alegre,MG
order_106,cust_76,canceled,2022-07-12 01:26:50.050251256,2022-07-12 01:26:50.050251256,2022-07-13 01:26:50.050251256,2022-07-16 14:06:37.989949748,2022-07-21 14:06:37.989949748,2022,7,12,1,3,0,4.527638190954769,9.527638190954768,-4.999999999999999,True,2,prod_126,seller_8,2022-11-29 08:20:52.173913044,262.07,83.95,clothing,15,576,7,9473,93,24,42,uniq_76,19409,Brasília,DF
order_107,cust_33,delivered,2022-07-13 21:20:48.241206030,2022-07-13 21:20:48.241206030,2022-07-14 21:20:48.241206030,2022-07-18 10:07:50.351758794,2022-07-23 10:07:50.351758794,2022,7,13,2,3,0,4.532663316582917,9.532663316582918,-5.000000000000001,True,4,prod_21,seller_11,2022-04-09 14:36:31.304347826,981.91,73.22,clothing,18,935,4,4324,73,43,13,uniq_33,65263,Rio de Janeiro,RJ
order_107,cust_33,delivered,2022-07-13 21:20:48.241206030,2022-07-13 21:20:48.241206030,2022-07-14 21:20:48.241206030,2022-07-18 10:07:50.351758794,2022-07-23 10:07:50.351758794,2022,7,13,2,3,0,4.532663316582917,9.532663316582918,-5.000000000000001,True,1,prod_48,seller_13,2022-06-22 20:52:10.434782608,475.52,32.68,toys,37,273,4,6280,82,39,35,uniq_33,65263,Rio de Janeiro,RJ
order_108,cust_43,processing,2022-07-15 17:14:46.432160804,2022-07-15 17:14:46.432160804,2022-07-16 17:14:46.432160804,2022-07-20 06:09:02.713567838,2022-07-25 06:09:02.713567838,2022,7,15,4,3,0,4.537688442211042,9.537688442211042,-5.0,True,1,prod_65,seller_6,2022-02-27 05:13:02.608695652,986.04,98.92,toys,78,548,4,5797,12,18,32,uniq_43,70812,São Paulo,DF
order_109,cust_5,shipped,2022-07-17 13:08:44.623115578,2022-07-17 13:08:44.623115578,2022-07-18 13:08:44.623115578,2022-07-22 02:10:15.075376884,2022-07-27 02:10:15.075376884,2022,7,17,6,3,1,4.54271356783919,9.54271356783919,-5.0,True,4,prod_92,seller_4,2022-01-19 06:15:39.130434782,199.08,34.67,books,89,248,4,5808,95,49,14,uniq_5,32496,Belo Horizonte,RS
order_110,cust_2,delivered,2022-07-19 09:02:42.814070352,2022-07-19 09:02:42.814070352,2022-07-20 09:02:42.814070352,2022-07-23 22:11:27.437185928,2022-07-28 22:11:27.437185928,2022,7,19,1,3,0,4.5477386934673145,9.547738693467315,-5.0,True,1,prod_76,seller_37,2022-08-30 01:02:36.521739132,944.5,88.06,electronics,13,799,2,5151,23,18,47,uniq_2,35934,Brasília,MG
order_110,cust_2,delivered,2022-07-19 09:02:42.814070352,2022-07-19 09:02:42.814070352,2022-07-20 09:02:42.814070352,2022-07-23 22:11:27.437185928,2022-07-28 22:11:27.437185928,2022,7,19,1,3,0,4.5477386934673145,9.547738693467315,-5.0,True,2,prod_16,seller_37,2022-11-18 09:23:28.695652172,97.36,66.71,electronics,15,304,6,2654,99,13,29,uniq_2,35934,Brasília,MG
order_110,cust_2,delivered,2022-07-19 09:02:42.814070352,2022-07-19 09:02:42.814070352,2022-07-20 09:02:42.814070352,2022-07-23 22:11:27.437185928,2022-07-28 22:11:27.437185928,2022,7,19,1,3,0,4.5477386934673145,9.547738693467315,-5.0,True,2,prod_121,seller_25,2022-12-04 05:13:02.608695652,857.08,20.95,toys,59,214,6,7173,59,20,38,uniq_2,35934,Brasília,MG
order_111,cust_82,delivered,2022-07-21 04:56:41.005025126,2022-07-21 04:56:41.005025126,2022-07-22 04:56:41.005025126,2022-07-25 18:12:39.798994974,2022-07-30 18:12:39.798994974,2022,7,21,3,3,0,4.552763819095463,9.552763819095462,-4.999999999999999,True,1,prod_120,seller_9,2022-06-16 18:46:57.391304348,914.79,18.29,furniture,10,418,6,401,59,8,28,uniq_82,36694,Brasília,DF
order_111,cust_82,delivered,2022-07-21 04:56:41.005025126,2022-07-21 04:56:41.005025126,2022-07-22 04:56:41.005025126,2022-07-25 18:12:39.798994974,2022-07-30 18:12:39.798994974,2022,7,21,3,3,0,4.552763819095463,9.552763819095462,-4.999999999999999,True,1,prod_49,seller_22,2022-10-18 22:57:23.478260868,853.76,46.63,clothing,35,325,7,7156,91,24,34,uniq_82,36694,Brasília,DF
order_112,cust_56,delivered,2022-07-23 00:50:39.195979900,2022-07-23 00:50:39.195979900,2022-07-24 00:50:39.195979900,2022-07-27 14:13:52.160804020,2022-08-01 14:13:52.160804020,2022,7,23,5,3,1,4.557788944723611,9.557788944723612,-5.000000000000001,True,2,prod_76,seller_21,2022-01-20 11:28:41.739130434,366.99,79.73,electronics,13,799,2,5151,23,18,47,uniq_56,99181,Rio de Janeiro,RS
order_113,cust_73,delivered,2022-07-24 20:44:37.386934674,2022-07-24 20:44:37.386934674,2022-07-25 20:44:37.386934674,2022-07-29 10:15:04.522613064,2022-08-03 10:15:04.522613064,2022,7,24,6,3,1,4.5628140703517355,9.562814070351736,-5.000000000000001,True,1,prod_46,seller_48,2022-06-15 13:33:54.782608696,712.73,50.67,clothing,63,997,9,1219,93,39,20,uniq_73,90249,Belo Horizonte,DF
order_114,cust_58,delivered,2022-07-26 16:38:35.577889448,2022-07-26 16:38:35.577889448,2022-07-27 16:38:35.577889448,2022-07-31 06:16:16.884422110,2022-08-05 06:16:16.884422110,2022,7,26,1,3,0,4.567839195979884,9.567839195979884,-5.0,True,3,prod_4,seller_36,2022-01-08 07:18:15.652173913,381.0,98.97,furniture,65,716,9,1456,98,47,48,uniq_58,59601,Brasília,RJ
order_114,cust_58,delivered,2022-07-26 16:38:35.577889448,2022-07-26 16:38:35.577889448,2022-07-27 16:38:35.577889448,2022-07-31 06:16:16.884422110,2022-08-05 06:16:16.884422110,2022,7,26,1,3,0,4.567839195979884,9.567839195979884,-5.0,True,1,prod_5,seller_40,2022-09-25 19:49:33.913043476,176.33,88.9,books,79,463,3,9663,78,22,46,uniq_58,59601,Brasília,RJ
order_114,cust_58,delivered,2022-07-26 16:38:35.577889448,2022-07-26 16:38:35.577889448,2022-07-27 16:38:35.577889448,2022-07-31 06:16:16.884422110,2022-08-05 06:16:16.884422110,2022,7,26,1,3,0,4.567839195979884,9.567839195979884,-5.0,True,4,prod_85,seller_10,2022-10-09 05:13:02.608695652,284.94,54.5,books,17,927,1,5818,99,33,27,uniq_58,59601,Brasília,RJ
order_115,cust_61,shipped,2022-07-28 12:32:33.768844220,2022-07-28 12:32:33.768844220,2022-07-29 12:32:33.768844220,2022-08-02 02:17:29.246231156,2022-08-07 02:17:29.246231156,2022,7,28,3,3,0,4.572864321608056,9.572864321608055,-4.999999999999999,True,3,prod_142,seller_12,2022-01-16 19:49:33.913043478,326.16,73.3,books,43,491,9,6645,31,27,10,uniq_61,47646,Porto Alegre,RJ
order_115,cust_61,shipped,2022-07-28 12:32:33.768844220,2022-07-28 12:32:33.768844220,2022-07-29 12:32:33.768844220,2022-08-02 02:17:29.246231156,2022-08-07 02:17:29.246231156,2022,7,28,3,3,0,4.572864321608056,9.572864321608055,-4.999999999999999,True,1,prod_22,seller_50,2022-03-08 22:57:23.478260869,68.53,90.86,clothing,88,634,5,9993,40,23,40,uniq_61,47646,Porto Alegre,RJ
order_115,cust_61,shipped,2022-07-28 12:32:33.768844220,2022-07-28 12:32:33.768844220,2022-07-29 12:32:33.768844220,2022-08-02 02:17:29.246231156,2022-08-07 02:17:29.246231156,2022,7,28,3,3,0,4.572864321608056,9.572864321608055,-4.999999999999999,True,3,prod_104,seller_45,2022-07-29 09:23:28.695652172,854.9,75.52,electronics,14,944,7,7977,95,38,10,uniq_61,47646,Porto Alegre,RJ
order_116,cust_89,canceled,2022-07-30 08:26:31.959798996,2022-07-30 08:26:31.959798996,2022-07-31 08:26:31.959798996,2022-08-03 22:18:41.608040200,2022-08-08 22:18:41.608040200,2022,7,30,5,3,1,4.577889447236157,9.577889447236156,-4.999999999999999,True,4,prod_105,seller_41,2022-09-22 04:10:26.086956520,869.85,69.9,books,86,529,8,2792,67,48,27,uniq_89,84811,Brasília,DF
order_117,cust_67,delivered,2022-08-01 04:20:30.150753768,2022-08-01 04:20:30.150753768,2022-08-02 04:20:30.150753768,2022-08-05 18:19:53.969849244,2022-08-10 18:19:53.969849244,2022,8,1,0,3,0,4.582914572864306,9.582914572864304,-4.999999999999998,True,1,prod_55,seller_11,2022-03-30 20:52:10.434782609,331.99,21.99,clothing,48,741,3,6246,66,14,47,uniq_67,22672,Rio de Janeiro,RJ
order_118,cust_61,delivered,2022-08-03 00:14:28.341708544,2022-08-03 00:14:28.341708544,2022-08-04 00:14:28.341708544,2022-08-07 14:21:06.331658292,2022-08-12 14:21:06.331658292,2022,8,3,2,3,0,4.587939698492454,9.587939698492454,-5.0,True,4,prod_29,seller_23,2022-07-26 22:57:23.478260870,109.63,67.82,furniture,90,916,6,232,99,39,17,uniq_61,47646,Porto Alegre,RJ
order_118,cust_61,delivered,2022-08-03 00:14:28.341708544,2022-08-03 00:14:28.341708544,2022-08-04 00:14:28.341708544,2022-08-07 14:21:06.331658292,2022-08-12 14:21:06.331658292,2022,8,3,2,3,0,4.587939698492454,9.587939698492454,-5.0,True,2,prod_85,seller_17,2022-08-06 21:54:46.956521740,827.2,90.39,books,17,927,1,5818,99,33,27,uniq_61,47646,Porto Alegre,RJ
order_119,cust_64,delivered,2022-08-04 20:08:26.532663316,2022-08-04 20:08:26.532663316,2022-08-05 20:08:26.532663316,2022-08-09 10:22:18.693467336,2022-08-14 10:22:18.693467336,2022,8,4,3,3,0,4.592964824120602,9.592964824120601,-4.999999999999999,True,3,prod_103,seller_36,2022-04-21 18:46:57.391304348,761.71,43.14,books,59,229,8,3864,74,48,41,uniq_64,52803,Porto Alegre,RJ
order_120,cust_74,delivered,2022-08-06 16:02:24.723618092,2022-08-06 16:02:24.723618092,2022-08-07 16:02:24.723618092,2022-08-11 06:23:31.055276380,2022-08-16 06:23:31.055276380,2022,8,6,5,3,1,4.597989949748704,9.597989949748705,-5.000000000000001,True,4,prod_115,seller_18,2022-05-23 10:26:05.217391304,350.8,8.83,toys,47,549,4,9608,85,22,36,uniq_74,27638,Belo Horizonte,RJ
order_120,cust_74,delivered,2022-08-06 16:02:24.723618092,2022-08-06 16:02:24.723618092,2022-08-07 16:02:24.723618092,2022-08-11 06:23:31.055276380,2022-08-16 06:23:31.055276380,2022,8,6,5,3,1,4.597989949748704,9.597989949748705,-5.000000000000001,True,4,prod_141,seller_34,2022-10-04 08:20:52.173913044,603.02,45.7,books,68,535,4,7444,51,49,32,uniq_74,27638,Belo Horizonte,RJ
order_121,cust_67,delivered,2022-08-08 11:56:22.914572864,2022-08-08 11:56:22.914572864,2022-08-09 11:56:22.914572864,2022-08-13 02:24:43.417085428,2022-08-18 02:24:43.417085428,2022,8,8,0,3,0,4.603015075376899,9.603015075376897,-4.999999999999998,True,3,prod_21,seller_18,2022-05-06 09:23:28.695652174,65.93,51.16,clothing,18,935,4,4324,73,43,13,uniq_67,22672,Rio de Janeiro,RJ
order_122,cust_37,delivered,2022-08-10 07:50:21.105527640,2022-08-10 07:50:21.105527640,2022-08-11 07:50:21.105527640,2022-08-14 22:25:55.778894472,2022-08-19 22:25:55.778894472,2022,8,10,2,3,0,4.608040201005,9.608040201005,-5.0,True,2,prod_106,seller_21,2022-02-19 21:54:46.956521739,832.39,85.86,clothing,73,666,6,3378,77,10,11,uniq_37,45295,Porto Alegre,RJ
order_122,cust_37,delivered,2022-08-10 07:50:21.105527640,2022-08-10 07:50:21.105527640,2022-08-11 07:50:21.105527640,2022-08-14 22:25:55.778894472,2022-08-19 22:25:55.778894472,2022,8,10,2,3,0,4.608040201005,9.608040201005,-5.0,True,4,prod_40,seller_33,2022-05-03 22:57:23.478260870,936.55,17.67,furniture,58,801,4,6895,13,8,31,uniq_37,45295,Porto Alegre,RJ
order_123,cust_10,delivered,2022-08-12 03:44:19.296482412,2022-08-12 03:44:19.296482412,2022-08-13 03:44:19.296482412,2022-08-16 18:27:08.140703516,2022-08-21 18:27:08.140703516,2022,8,12,4,3,0,4.613065326633148,9.61306532663315,-5.000000000000002,True,3,prod_123,seller_9,2022-03-21 03:07:49.565217391,122.28,65.68,toys,42,950,8,6063,10,19,25,uniq_10,59893,Porto Alegre,RJ
order_123,cust_10,delivered,2022-08-12 03:44:19.296482412,2022-08-12 03:44:19.296482412,2022-08-13 03:44:19.296482412,2022-08-16 18:27:08.140703516,2022-08-21 18:27:08.140703516,2022,8,12,4,3,0,4.613065326633148,9.61306532663315,-5.000000000000002,True,2,prod_62,seller_6,2022-10-12 20:52:10.434782608,460.77,68.21,electronics,97,546,2,5355,74,10,43,uniq_10,59893,Porto Alegre,RJ
order_123,cust_10,delivered,2022-08-12 03:44:19.296482412,2022-08-12 03:44:19.296482412,2022-08-13 03:44:19.296482412,2022-08-16 18:27:08.140703516,2022-08-21 18:27:08.140703516,2022,8,12,4,3,0,4.613065326633148,9.61306532663315,-5.000000000000002,True,1,prod_5,seller_39,2022-10-23 19:49:33.913043476,15.65,43.93,books,79,463,3,9663,78,22,46,uniq_10,59893,Porto Alegre,RJ
order_123,cust_10,delivered,2022-08-12 03:44:19.296482412,2022-08-12 03:44:19.296482412,2022-08-13 03:44:19.296482412,2022-08-16 18:27:08.140703516,2022-08-21 18:27:08.140703516,2022,8,12,4,3,0,4.613065326633148,9.61306532663315,-5.000000000000002,True,4,prod_97,seller_44,2022-11-14 17:44:20.869565216,907.91,25.73,toys,46,673,2,709,47,33,28,uniq_10,59893,Porto Alegre,RJ
order_125,cust_96,shipped,2022-08-15 19:32:15.678391960,2022-08-15 19:32:15.678391960,2022-08-16 19:32:15.678391960,2022-08-20 10:29:32.864321608,2022-08-25 10:29:32.864321608,2022,8,15,0,3,0,4.623115577889444,9.623115577889445,-5.000000000000001,True,4,prod_113,seller_41,2022-06-05 19:49:33.913043478,945.29,72.37,books,14,664,8,3745,87,44,46,uniq_96,76947,São Paulo,RS
order_126,cust_81,delivered,2022-08-17 15:26:13.869346736,2022-08-17 15:26:13.869346736,2022-08-18 15:26:13.869346736,2022-08-22 06:30:45.226130652,2022-08-27 06:30:45.226130652,2022,8,17,2,3,0,4.628140703517547,9.628140703517547,-5.0,True,1,prod_134,seller_2,2022-07-14 18:46:57.391304348,316.07,41.23,toys,65,183,2,2776,69,20,48,uniq_81,73236,São Paulo,RJ
order_127,cust_100,canceled,2022-08-19 11:20:12.060301508,2022-08-19 11:20:12.060301508,2022-08-20 11:20:12.060301508,2022-08-24 02:31:57.587939696,2022-08-29 02:31:57.587939696,2022,8,19,4,3,0,4.633165829145694,9.633165829145694,-5.0,True,1,prod_149,seller_43,2022-12-13 22:57:23.478260868,235.27,21.25,books,87,768,2,6810,10,28,14,uniq_100,22147,Porto Alegre,DF
order_128,cust_21,delivered,2022-08-21 07:14:10.251256284,2022-08-21 07:14:10.251256284,2022-08-22 07:14:10.251256284,2022-08-25 22:33:09.949748744,2022-08-30 22:33:09.949748744,2022,8,21,6,3,1,4.638190954773843,9.638190954773842,-4.999999999999999,True,1,prod_77,seller_7,2022-08-22 17:44:20.869565216,371.67,39.75,clothing,95,994,9,2143,35,24,17,uniq_21,35555,Porto Alegre,SP
order_129,cust_52,delivered,2022-08-23 03:08:08.442211056,2022-08-23 03:08:08.442211056,2022-08-24 03:08:08.442211056,2022-08-27 18:34:22.311557788,2022-09-01 18:34:22.311557788,2022,8,23,1,3,0,4.643216080401991,9.643216080401992,-5.000000000000001,True,4,prod_90,seller_9,2022-02-15 01:02:36.521739130,920.77,74.45,clothing,64,589,4,227,98,27,31,uniq_52,21219,São Paulo,RJ
order_129,cust_52,delivered,2022-08-23 03:08:08.442211056,2022-08-23 03:08:08.442211056,2022-08-24 03:08:08.442211056,2022-08-27 18:34:22.311557788,2022-09-01 18:34:22.311557788,2022,8,23,1,3,0,4.643216080401991,9.643216080401992,-5.000000000000001,True,3,prod_37,seller_18,2022-11-24 11:28:41.739130436,886.07,20.87,books,88,597,8,6739,48,18,26,uniq_52,21219,São Paulo,RJ
order_129,cust_52,delivered,2022-08-23 03:08:08.442211056,2022-08-23 03:08:08.442211056,2022-08-24 03:08:08.442211056,2022-08-27 18:34:22.311557788,2022-09-01 18:34:22.311557788,2022,8,23,1,3,0,4.643216080401991,9.643216080401992,-5.000000000000001,True,4,prod_52,seller_27,2022-12-31 00:00:00.000000000,896.7,9.71,toys,38,905,9,3731,69,46,6,uniq_52,21219,São Paulo,RJ
order_130,cust_53,delivered,2022-08-24 23:02:06.633165828,2022-08-24 23:02:06.633165828,2022-08-25 23:02:06.633165828,2022-08-29 14:35:34.673366832,2022-09-03 14:35:34.673366832,2022,8,24,2,3,0,4.648241206030139,9.64824120603014,-5.0,True,1,prod_28,seller_6,2022-08-23 22:57:23.478260868,383.95,63.42,furniture,18,396,9,7495,98,49,32,uniq_53,54926,São Paulo,RJ
order_130,cust_53,delivered,2022-08-24 23:02:06.633165828,2022-08-24 23:02:06.633165828,2022-08-25 23:02:06.633165828,2022-08-29 14:35:34.673366832,2022-09-03 14:35:34.673366832,2022,8,24,2,3,0,4.648241206030139,9.64824120603014,-5.0,True,3,prod_105,seller_1,2022-12-21 06:15:39.130434784,244.68,5.46,books,86,529,8,2792,67,48,27,uniq_53,54926,São Paulo,RJ
